day,blocks_count,difficulty_median,blockreward_sum,blockreward_median,size_total_sum,size_total_median,size_stripped_median,size_witness_median,weight_median,tx_count_total_median,tx_count_segwit_median,tx_count_nonsegwit_median,tx_count_total_sum,tx_count_segwit_sum,tx_count_nonsegwit_sum,tx_fee_total_median,tx_fee_mean_median,tx_fee_percentile_10_median,tx_fee_percentile_50_median,tx_fee_percentile_90_median,tx_fee_total_sum,tx_size_mean_median,tx_size_percentile_10_median,tx_size_percentile_50_median,tx_size_percentile_90_median,tx_vsize_mean_median,tx_vsize_percentile_10_median,tx_vsize_percentile_50_median,tx_vsize_percentile_90_median,tx_input_count_total_median,tx_input_count_mean_median,tx_input_count_percentile_10_median,tx_input_count_percentile_50_median,tx_input_count_percentile_90_median,tx_input_count_total_sum,tx_output_count_total_median,tx_output_count_mean_median,tx_output_count_percentile_10_median,tx_output_count_percentile_50_median,tx_output_count_percentile_90_median,tx_output_count_total_sum,tx_input_value_total_median,tx_input_value_mean_median,tx_input_value_percentile_10_median,tx_input_value_percentile_50_median,tx_input_value_percentile_90_median,tx_input_value_total_sum,tx_output_value_total_median,tx_output_value_mean_median,tx_output_value_percentile_10_median,tx_output_value_percentile_50_median,tx_output_value_percentile_90_median,tx_output_value_total_sum,price_btc,marketcap_total,marketcap_btc,volume_total,volume_btc,crypto_currencies,crypto_markets,crypto_exchanges,totalbytesrecv,totalbytessent,version,uptime,peersin,peersout,mempool_tx,mempool_bytes,mempool_usage,mempool_max,mempool_minfee,nodes_total,nodes_with_channels,nodes_without_channels,channels_total,channels_unique,channels_duplicate,capacity_total,density,cut_nodes,cut_channels,channel_capacity_percentile_10,channel_capacity_percentile_50,channel_capacity_percentile_90,node_capacity_total_percentile_10,node_capacity_total_percentile_50,node_capacity_total_percentile_90,node_channels_total_percentile_10,node_channels_total_percentile_50,node_channels_total_percentile_90,node_eccentricity_mean,node_eccentricity_min,node_eccentricity_max,node_eccentricity_percentile_10,node_eccentricity_percentile_50,node_eccentricity_percentile_90,transitivity,node_clustering_mean,node_clustering_percentile_10,node_clustering_percentile_50,node_clustering_percentile_90
2022-04-20,160,28225928151211.100,1000.00000000,6.25000000,184103898,1366197,783212,556784,3992787,1725,1393,313,283298,232253,51045,0.04782387,0.00002949,0.00000336,0.00000835,0.00004560,8.80298881,630,194,226,638,414,136,180,407,6472,3,1,1,3,861305,5282,3,1,2,2,915357,25864.46059487,10.44531573,0.00093487,0.01307000,1.03033236,4279200.68049875,25864.44210867,10.44528869,0.00092361,0.01306315,1.03032900,4279191.87750994,41377.25,1918257515685.01,786846242960.60,87456291092.50,26218243367.62,10005,58736,509,835552092,76166828237,/Satoshi:0.20.0/,179820,39,10,2433,1055098,5468288,300000000,0.00001000,17304,17303,1,83782,79633,4147,3681.24186503,0.0005,1669,6762,0.00070000,0.01000000,0.10000000,0.00050000,0.00950000,0.35054430,1,2,17,8.8281,6,12,8,9,10,0.0276,0.1246,0.0000,0.0000,0.3333
2022-04-21,169,28225928151211.100,1056.25000000,6.25000000,187077243,1349337,739233,554927,3901320,1621,1336,282,279919,230594,49325,0.05065569,0.00003104,0.00000330,0.00000783,0.00004972,10.95020070,612,193,226,660,401,136,179,406,6227,3,1,1,3,893033,5156,3,1,2,2,928332,24818.14766077,12.28686207,0.00093465,0.01353774,1.02473400,5460979.25283222,24818.14369744,12.28675247,0.00092208,0.01352730,1.02469140,5460968.30263152,41659.64,1925496905695.43,792261399094.65,94428577400.44,30969678430.77,10030,58714,510,1168779883,89742902513,/Satoshi:0.20.0/,244620,39,10,638,226857,1213216,300000000,0.00001000,17243,17242,1,83590,79462,4124,3699.47149695,0.0005,1684,6739,0.00070000,0.01000000,0.10000000,0.00051000,0.00976451,0.35179758,1,2,18,8.8283,6,12,8,9,10,0.0278,0.1241,0.0000,0.0000,0.3333
2022-04-22,135,28225928151211.100,843.75000000,6.25000000,173575119,1446177,808083,627885,3993058,2070,1729,344,261784,216109,45675,0.07056794,0.00003490,0.00000439,0.00001092,0.00005219,10.87692103,610,193,226,655,416,134,179,409,6606,3,1,1,3,792136,6859,3,1,2,2,874434,27112.75697543,13.51314727,0.00098525,0.01359511,1.25262394,5492001.13295498,27112.67306392,13.51312182,0.00097360,0.01358599,1.25260544,5491990.25603395,40430.86,1871333276209.83,768929745130.68,105766382936.43,36802050139.00,10044,58764,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,163,28225928151211.100,1018.75000000,6.25000000,154823296,1159517,601478,416692,2963951,1259,1005,231,238246,195964,42282,0.03846616,0.00003290,0.00000330,0.00001128,0.00005184,8.36060096,607,193,226,650,400,134,182,406,5244,3,1,1,3,733926,4186,3,1,2,3,823807,16102.18417271,9.16774575,0.00085559,0.01196739,0.97948088,4930402.18141559,16102.06621682,9.16773375,0.00083848,0.01195261,0.97947892,4930393.82081463,39678.39,1848473833471.99,754678795745.90,73125462426.06,23708380539.25,10049,58895,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24,171,28225928151211.100,1068.75000000,6.25000000,144239830,838643,442599,361188,2219890,1099,908,196,217733,179117,38616,0.03007821,0.00002838,0.00000292,0.00000907,0.00004746,6.51241112,588,193,226,646,390,134,181,412,3991,3,1,1,3,687515,3828,3,1,2,3,741734,20008.26172476,13.97594246,0.00083417,0.01126051,0.97898889,5006711.25255474,20008.23164655,13.97591349,0.00082333,0.01125713,0.97896857,5006704.74014362,39635.17,1840423920564.94,753888967618.66,53613405340.97,16123938037.83,10026,58595,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,162,28225928151211.100,1012.50000000,6.25000000,189381438,1330002,813127,502177,3993100,1622,1333,322,277416,225644,51772,0.07752508,0.00003581,0.00000350,0.00001410,0.00005600,12.93040811,663,193,226,665,438,134,179,425,6680,3,1,1,3,932457,5089,3,1,2,2,892359,29145.36540120,20.37351875,0.00094386,0.01456948,1.42959792,8322994.74868252,29145.26145329,20.37345027,0.00092610,0.01454494,1.42946064,8322981.81827441,39070.12,1801907505337.37,743168169833.76,80560996591.30,28180531918.72,10038,58582,510,16949824,483896012,/Satoshi:22.0.0/,5562,20,10,153,33180,219808,300000000,0.00001000,12442,12441,1,47350,45001,2349,1834.97691280,0.0006,1139,5259,0.00050000,0.01000000,0.08000000,0.00050000,0.00700000,0.27401000,1,2,13,8.8378,7,13,8,9,10,0.0179,0.1005,0.0000,0.0000,0.3333
2022-04-26,140,28225928151211.100,875.00000000,6.25000000,175047224,1435997,823793,612206,3993107,2087,1647,375,277059,227056,50003,0.07276894,0.00003611,0.00000420,0.00001296,0.00005557,11.49482501,603,194,226,640,403,140,179,412,6664,3,1,1,3,830598,6300,3,1,2,2,901569,29151.74969403,18.53002891,0.00106662,0.01467531,1.35982002,7489567.36908025,29151.67920260,18.53000897,0.00105405,0.01465970,1.35980096,7489555.87425524,40402.46,1860530787243.54,768561138557.81,93633556656.37,33290982958.91,10049,58713,511,177837445,6277755639,/Satoshi:22.0.0/,52362,25,10,4964,2620423,11187616,300000000,0.00001000,16489,16488,1,81740,77693,4052,3628.63911443,0.0006,1496,6324,0.00080000,0.01000000,0.10000000,0.00055000,0.01000000,0.38052210,1,2,18,8.8194,6,12,8,9,10,0.0284,0.1365,0.0000,0.0000,0.3810
2022-04-27,170,28225928151211.100,1062.50000000,6.25000000,179879409,1297581,679470,507128,3432805,1682,1362,287,285596,233938,51658,0.05045680,0.00003421,0.00000330,0.00001278,0.00005570,11.15360634,595,194,226,639,389,136,179,405,5919,3,1,1,3,837095,4807,3,1,2,2,923236,21341.01788079,9.96893726,0.00100000,0.01385474,1.12390680,6752723.04461142,21340.80475429,9.96890038,0.00098658,0.01384457,1.12389534,6752711.89100508,38954.07,1789007051702.54,741046956009.95,95947144200.54,35773331714.46,10066,58792,512,533857071,97595385503,/Satoshi:22.0.0/,138762,38,10,1841,703724,3550320,300000000,0.00001000,16505,16504,1,81879,77821,4058,3650.41952447,0.0006,1496,6335,0.00080000,0.01000000,0.10000000,0.00055000,0.01000000,0.38134370,1,2,18,8.8193,6,12,8,9,10,0.0285,0.1365,0.0000,0.0000,0.3810
2022-04-28,132,29794407589312.080,825.00000000,6.25000000,181784736,1478723,822281,650616,3993164,2303,1847,397,272681,223077,49604,0.07430011,0.00003815,0.00000549,0.00001278,0.00005951,11.28281613,606,193,226,642,406,134,178,412,6840,3,1,1,3,852774,6950,3,1,2,2,890667,27744.72062614,15.02382072,0.00101971,0.01568011,1.22254772,6877625.90689546,27744.67737797,15.02378495,0.00099701,0.01566292,1.22252623,6877614.62407933,39663.14,1814167717580.11,754573021588.80,86436368038.75,31784734634.85,10077,58881,513,905791773,167467343937,/Satoshi:22.0.0/,225162,39,10,5492,3441069,14455888,300000000,0.00001000,16539,16538,1,82099,78035,4062,3667.49025842,0.0006,1498,6356,0.00080000,0.01000000,0.10000000,0.00055000,0.01000000,0.38134370,1,2,18,8.8202,6,12,8,9,10,0.0286,0.1363,0.0000,0.0000,0.3810
2022-04-29,150,29794407589312.080,937.50000000,6.25000000,196941767,1457811,811215,626110,3993022,2113,1702,357,290674,238741,51933,0.08467385,0.00003890,0.00000626,0.00001260,0.00005886,13.50347131,631,194,226,669,430,136,179,437,6757,3,1,1,3,924724,6514,3,1,2,2,963011,20559.46686872,8.15990935,0.00114227,0.01629001,1.16082380,5365678.33620011,20559.35066896,8.15985302,0.00111506,0.01623292,1.16081246,5365664.83272880,39015.19,1779983707998.62,742290805818.91,96773194643.87,34371017705.07,10092,58960,516,1316039042,200818978126,/Satoshi:22.0.0/,311563,39,10,6446,7355361,32674352,300000000,0.00001000,16547,16546,1,82194,78130,4062,3670.67456536,0.0006,1502,6359,0.00080028,0.01000000,0.10000000,0.00055000,0.01000000,0.38224166,1,2,18,8.8206,6,12,8,9,10,0.0286,0.1362,0.0000,0.0000,0.3810
2022-04-30,150,29794407589312.080,937.50000000,6.25000000,180850313,1455442,779715,633237,3992869,1668,1364,303,256188,210980,45208,0.05822113,0.00003645,0.00000336,0.00001176,0.00005479,10.38779505,606,194,226,643,403,137,181,412,6488,3,1,1,3,863538,5723,3,1,2,2,882035,8139.23517538,3.52643491,0.00098625,0.01241338,0.92391982,3836781.15358356,8139.13483332,3.52638975,0.00097414,0.01238966,0.92390119,3836770.76578851,38607.68,1758715798334.84,734569947122.20,83795384656.99,27285517480.62,10095,59016,516,1743540204,245996303001,/Satoshi:22.0.0/,397962,39,10,2207,1124569,5341200,300000000,0.00001000,16547,16546,1,82127,78063,4076,3674.47946753,0.0006,1503,6360,0.00080024,0.01000000,0.10000000,0.00055000,0.01000000,0.38134370,1,2,18,8.8209,6,12,8,9,10,0.0285,0.1359,0.0000,0.0000,0.3778
2022-05-01,167,29794407589312.080,1043.75000000,6.25000000,147044027,891913,449364,426360,2216295,1231,1015,221,233382,192825,40557,0.03751135,0.00003056,0.00000300,0.00001026,0.00005000,7.81212277,587,194,226,665,384,134,181,413,4087,3,1,1,3,679596,4017,3,1,2,2,805575,16110.53580416,7.08419488,0.00087520,0.01225499,0.96065292,3969636.47920685,16110.44928732,7.08416456,0.00085558,0.01224242,0.96064943,3969628.66708408,38014.83,1713662861056.61,723323445564.26,88729417104.63,26876699586.67,10095,59040,521,2123490217,267833589532,/Satoshi:22.0.0/,484363,39,10,1237,466863,2568416,300000000,0.00001000,16564,16563,1,82266,78183,4086,3689.23094484,0.0006,1506,6366,0.00080846,0.01000000,0.10000000,0.00055000,0.01000000,0.38022280,1,2,18,8.8210,6,12,8,9,10,0.0287,0.1354,0.0000,0.0000,0.3725
2022-05-02,160,29794407589312.080,1000.00000000,6.25000000,179374819,1444345,768518,625313,3992822,1723,1400,286,269678,222481,47197,0.05047096,0.00003284,0.00000327,0.00000994,0.00005150,10.57042025,631,193,226,668,413,136,183,427,6333,3,1,1,3,836367,5364,3,1,2,3,878457,24522.22711660,12.21099215,0.00103938,0.01557423,1.25520497,6296878.55517686,24522.21062641,12.21096336,0.00101851,0.01555617,1.25520165,6296867.98475661,38680.42,1739168164860.46,736043219815.91,82598140098.36,29665751981.70,10095,59024,521,2515392085,300586825491,/Satoshi:22.0.0/,570762,39,10,2127,1383357,6337856,300000000,0.00001000,16593,16592,1,82482,78375,4105,3699.32233395,0.0006,1510,6378,0.00081039,0.01000000,0.10000000,0.00055000,0.01000000,0.38205635,1,2,18,8.8218,6,12,8,9,10,0.0287,0.1356,0.0000,0.0000,0.3778
2022-05-03,150,29794407589312.080,937.50000000,6.25000000,169325844,1427713,782739,581560,3992841,2104,1706,364,283138,232001,51137,0.05527631,0.00003176,0.00000336,0.00001044,0.00005144,9.82506510,567,194,226,643,372,136,181,412,6171,3,1,1,3,781451,6425,3,1,2,2,924591,26901.15150637,16.01232541,0.00103327,0.01522812,0.99566743,9109841.96705415,26901.10708283,16.01228465,0.00102302,0.01521314,0.99565410,9109832.14198905,38423.11,1733502274782.31,731157912020.42,82711658852.21,31153328177.24,10097,59038,521,2939278656,316545694391,/Satoshi:22.0.0/,657162,39,10,2193,929527,4131552,300000000,0.00001000,16617,16616,1,82616,78507,4107,3708.52495948,0.0006,1510,6393,0.00082000,0.01000000,0.10000000,0.00055000,0.01000000,0.37906495,1,2,18,8.8223,6,12,8,9,10,0.0288,0.1352,0.0000,0.0000,0.3684
2022-05-04,146,29794407589312.080,912.50000000,6.25000000,159022003,1230658,822633,395279,3992995,1535,1267,244,229490,188574,40916,0.09378941,0.00004351,0.00000720,0.00001272,0.00005983,13.02134958,634,193,226,668,437,133,178,415,6497,3,1,1,3,773066,5075,3,1,2,3,782011,17493.00583650,10.95543739,0.00107301,0.01712820,1.34268565,6145057.68022618,17492.86184261,10.95526361,0.00104533,0.01711657,1.34250793,6145044.65887660,38954.09,1749811438503.75,741313510753.04,82007786268.46,31336878761.85,10101,59047,522,3353114894,324339118892,/Satoshi:22.0.0/,743563,39,10,5057,2093269,9964960,300000000,0.00001000,16629,16628,1,82701,78597,4104,3712.18209538,0.0006,1505,6386,0.00082459,0.01000000,0.10000000,0.00055000,0.01000000,0.38008389,1,2,18,8.8217,6,12,8,9,10,0.0288,0.1356,0.0000,0.0000,0.3684
2022-05-05,157,29794407589312.080,981.25000000,6.25000000,224769541,1435549,853109,581308,3993361,2031,1644,352,317562,261951,55611,0.13192700,0.00006738,0.00001523,0.00002420,0.00008981,22.09571481,709,193,226,669,492,133,173,439,6885,3,1,1,3,1102482,6287,3,1,2,2,1010841,41114.68958450,25.05915498,0.00112231,0.01671722,1.19583058,10126670.84102522,41114.47030232,25.05906581,0.00108531,0.01668378,1.19580218,10126648.74531041,39480.95,1791198993490.09,751371502946.50,100879620958.66,37536321949.19,10125,59074,522,3836423873,374527329526,/Satoshi:22.0.0/,829962,39,10,32563,27030315,109042320,300000000,0.00001000,16631,16630,1,82684,78578,4111,3711.66037166,0.0006,1506,6390,0.00083000,0.01000000,0.10000000,0.00055000,0.01000000,0.38089124,1,2,18,8.8213,6,12,8,9,10,0.0287,0.1355,0.0000,0.0000,0.3636
2022-05-06,142,29794407589312.080,887.50000000,6.25000000,205838514,1513989,808550,703513,3993247,2117,1711,352,288758,238662,50096,0.11970915,0.00005402,0.00000908,0.00002252,0.00007742,17.06765506,649,193,226,654,429,134,177,413,6841,3,1,1,3,979798,6872,3,1,2,2,962004,29293.90124481,17.47535289,0.00109522,0.01837976,1.56218815,8314461.90279957,29293.78153566,17.47530688,0.00107730,0.01837436,1.56216531,8314444.83514451,36112.72,1660565030003.28,687310399821.59,115214519128.50,44155412297.31,10134,59122,523,4277372216,423755233069,/Satoshi:22.0.0/,916362,39,10,4814,3914317,16711376,300000000,0.00001000,16645,16644,1,82722,78638,4084,3719.87273158,0.0006,1515,6399,0.00084198,0.01000000,0.10000000,0.00055000,0.01000000,0.38052210,1,2,18,8.8217,6,12,8,9,10,0.0286,0.1351,0.0000,0.0000,0.3636
2022-05-07,143,29794407589312.080,893.75000000,6.25000000,153999337,1282808,803387,440576,3992725,1550,1270,254,234267,193900,40367,0.09207973,0.00004703,0.00000350,0.00001988,0.00007253,13.60502393,587,193,226,637,399,134,179,395,6337,3,1,1,3,742810,5161,3,1,2,3,791500,18031.82169422,8.02880172,0.00104140,0.01406152,1.03139969,4125640.46551052,18031.73541810,8.02867813,0.00101856,0.01405208,1.03127917,4125626.86048659,35942.37,1647330858716.24,684101688751.32,86433055936.62,32747266658.24,10134,59134,523,4690887093,426391824404,/Satoshi:22.0.0/,1002762,39,10,2064,888714,4564304,300000000,0.00001000,16651,16650,1,82544,78454,4093,3731.99553895,0.0006,1516,6417,0.00083883,0.01000000,0.10000000,0.00055000,0.01000000,0.37849057,1,2,18,8.8223,6,12,8,9,10,0.0285,0.1353,0.0000,0.0000,0.3710
2022-05-08,155,29794407589312.080,968.75000000,6.25000000,152219006,1139239,599071,409856,3126144,1276,1087,234,223007,181847,41160,0.06716647,0.00004475,0.00000336,0.00001974,0.00007001,12.03910615,648,193,226,663,424,134,181,413,5227,3,1,1,3,723278,4274,3,1,2,3,755744,18274.46994232,14.76054533,0.00101067,0.01625199,1.23174359,5031598.17468858,18274.43748590,14.76049970,0.00098460,0.01621776,1.23172771,5031586.13558243,34584.17,1583463250115.93,658273455546.05,100491306936.55,34218922073.10,10132,59190,524,5057440060,430108627713,/Satoshi:22.0.0/,1089162,39,10,1945,910691,4640864,300000000,0.00001000,16668,16667,1,82759,78654,4104,3744.89707810,0.0006,1518,6436,0.00084863,0.01000000,0.10000000,0.00055000,0.01000000,0.38043039,1,2,18,8.8219,6,12,8,9,10,0.0284,0.1353,0.0000,0.0000,0.3649
2022-05-09,155,29794407589312.080,968.75000000,6.25000000,197045351,1439799,807650,616646,3993112,1941,1532,352,287708,235062,52646,0.13185336,0.00006246,0.00001414,0.00002320,0.00008104,20.60049855,645,193,226,671,428,134,180,438,6753,3,1,1,3,926918,6519,3,1,2,3,948895,29465.79272373,18.66825162,0.00128057,0.02090908,2.00925000,8612359.72598292,29465.75339755,18.66813266,0.00125057,0.02079705,2.00920555,8612339.12548437,33015.82,1505120735010.56,628456872156.10,112417167170.17,43900387175.41,10143,59357,525,5415966882,431792653509,/Satoshi:22.0.0/,1175563,39,10,5437,3705634,17983856,300000000,0.00001000,16679,16678,1,82996,78883,4109,3765.77375369,0.0006,1517,6430,0.00086000,0.01000000,0.10000000,0.00055000,0.01000000,0.38108723,1,2,18,8.8220,6,12,8,9,10,0.0286,0.1353,0.0000,0.0000,0.3636
2022-05-10,153,29794407589312.080,956.25000000,6.25000000,178235693,1381060,768710,568580,3992819,1844,1538,337,279809,229311,50498,0.09758908,0.00005677,0.00000349,0.00002414,0.00008071,17.03896893,608,193,226,640,386,134,180,406,6220,3,1,1,3,814908,5720,3,1,2,3,927687,31100.34864584,20.03593355,0.00121106,0.01892239,1.70525535,8135298.48086003,31100.23535472,20.03587486,0.00117442,0.01892033,1.70521659,8135281.44189110,31388.42,1438394276356.60,597517875936.60,194221400621.11,72833541713.30,10125,59495,525,5861218820,435333889586,/Satoshi:22.0.0/,1261963,39,10,1948,1148079,5745104,300000000,0.00001000,16683,16682,1,82890,78787,4099,3767.06145559,0.0006,1521,6450,0.00085228,0.01000000,0.10000000,0.00055000,0.01000000,0.38000000,1,2,18,8.8225,6,12,8,9,10,0.0287,0.1350,0.0000,0.0000,0.3636
2022-05-11,145,31251101365711.120,906.25000000,6.25000000,177649747,1359787,839684,499043,3993067,1910,1549,322,253805,210434,43371,0.16272960,0.00007731,0.00001958,0.00002940,0.00010500,21.75626382,629,193,226,699,437,113,181,477,6679,3,1,1,3,864557,5852,3,1,2,3,867309,28576.75542957,20.66430586,0.00146530,0.02667537,3.00984827,6971593.85451021,28576.65161499,20.66425638,0.00142410,0.02652505,3.00981002,6971572.09824639,30935.59,1375902365621.69,588905824813.55,166731872650.45,59939135549.53,10121,59604,526,6281422415,439238317601,/Satoshi:22.0.0/,1348362,39,10,5644,3167485,14381600,300000000,0.00001000,16702,16701,1,83034,78936,4101,3790.11550176,0.0006,1521,6458,0.00086000,0.01000000,0.10000000,0.00055000,0.01000000,0.38008389,1,2,18,8.8227,6,12,8,9,10,0.0288,0.1347,0.0000,0.0000,0.3641
2022-05-12,135,31251101365711.120,843.75000000,6.25000000,188603572,1426192,857078,568447,3993298,2206,1827,375,282227,235432,46795,0.21414029,0.00010206,0.00002373,0.00003728,0.00013124,30.04329805,647,193,226,671,453,113,174,442,6831,3,1,1,3,929272,7598,3,1,2,2,975023,45574.08769599,26.19125156,0.00165753,0.03086716,4.26537836,10397385.92546301,45573.73373373,26.19104249,0.00161861,0.03077375,4.26533389,10397355.88216496,28504.16,1216449088296.63,542657943784.79,221660839963.80,75551266240.45,10122,59694,526,6889890392,462621660165,/Satoshi:22.0.0/,1434763,39,10,47161,102549800,278778896,300000000,0.00001591,16701,16700,1,83043,78941,4104,3793.15867611,0.0006,1519,6459,0.00086830,0.01000000,0.10000000,0.00055000,0.01000000,0.38008389,1,2,18,8.8232,6,12,8,9,10,0.0289,0.1346,0.0000,0.0000,0.3636
2022-05-13,152,31251101365711.120,950.00000000,6.25000000,197878502,1308007,894994,413013,3993361,1794,1463,323,267948,221246,46702,0.19724552,0.00011854,0.00002291,0.00003843,0.00016224,31.42497929,730,193,226,721,557,122,173,483,6685,4,1,1,3,997749,6255,3,1,2,3,947489,20640.46753814,15.23268965,0.00152787,0.02718619,3.19151288,6701340.51165298,20640.28545606,15.23253181,0.00149651,0.02714359,3.19147682,6701309.08667369,30268.74,1296343890654.87,576282751519.99,147124290230.27,53016787887.42,10117,59613,526,7349880653,467157399445,/Satoshi:22.0.0/,1521162,39,10,58320,90174551,282068704,300000000,0.00001582,16702,16701,1,83040,78936,4105,3791.28588425,0.0006,1518,6457,0.00087297,0.01000000,0.10000000,0.00055000,0.01000000,0.38008389,1,2,18,8.8238,6,12,8,9,10,0.0288,0.1346,0.0000,0.0000,0.3636
2022-05-14,141,31251101365711.120,881.25000000,6.25000000,198264266,1424509,856105,568404,3993345,2182,1784,393,292088,235030,57058,0.17229664,0.00008721,0.00002067,0.00003223,0.00011526,25.21522374,694,193,226,667,458,113,178,421,6936,3,1,1,3,986033,6408,3,1,2,2,946074,15087.99439171,8.04018161,0.00129932,0.01926845,1.89646625,4302969.04423175,15087.81994913,8.04009228,0.00125597,0.01922029,1.89642407,4302943.82900801,29463.74,1263320817544.51,560984520195.79,100770833195.44,34427383248.68,10117,59609,526,7816874088,480992131219,/Satoshi:22.0.0/,1607562,39,10,35450,81346922,261420352,300000000,0.00001000,16707,16706,1,83019,78909,4110,3792.01722046,0.0006,1515,6452,0.00086458,0.01000000,0.10000000,0.00055000,0.01000000,0.37849057,1,2,18,8.8237,6,12,8,9,10,0.0287,0.1348,0.0000,0.0000,0.3655
2022-05-15,122,31251101365711.120,762.50000000,6.25000000,186302985,1540494,818134,721226,3993367,1950,1558,354,233949,190830,43119,0.13353664,0.00006468,0.00000922,0.00002635,0.00008903,16.17117466,768,193,226,680,512,133,179,465,7674,4,1,1,3,941445,6273,3,1,2,2,777385,16432.03094304,8.68401725,0.00106829,0.01698089,1.50000000,2804228.00105249,16431.90863896,8.68394043,0.00103764,0.01695089,1.49980927,2804211.82987783,29941.39,1285015974431.48,570086787835.98,81908578978.13,27815795196.42,10114,59612,525,8191863125,514997298901,/Satoshi:22.0.0/,1693962,39,10,11780,69837667,202778240,300000000,0.00001000,16697,16696,1,82898,78773,4123,3794.60449323,0.0006,1506,6439,0.00085774,0.01000000,0.10000000,0.00055000,0.01000000,0.37600000,1,2,18,8.8239,6,12,8,9,10,0.0287,0.1348,0.0000,0.0000,0.3660
2022-05-16,164,31251101365711.120,1025.00000000,6.25000000,233593058,1429377,855840,574729,3993284,1751,1407,318,272399,222973,49426,0.12704659,0.00006853,0.00000941,0.00002938,0.00011532,21.27839456,826,194,226,732,571,134,181,483,7027,4,1,1,3,1161457,5094,3,1,2,2,866449,15542.26870668,9.66385163,0.00140708,0.01877317,1.76748426,4697546.74707448,15542.23463214,9.66377117,0.00138568,0.01877076,1.76730738,4697525.46867992,29850.43,1278664557852.54,568403121146.55,87042486842.96,32258349855.56,10112,59612,525,8561302292,516708329699,/Satoshi:22.0.0/,1780362,39,10,6270,33645760,94461664,300000000,0.00001000,16711,16710,1,82890,78764,4126,3805.20194780,0.0006,1509,6443,0.00085000,0.01000000,0.10000000,0.00055000,0.01000000,0.37490000,1,2,18,8.8240,6,12,8,9,10,0.0285,0.1350,0.0000,0.0000,0.3718
2022-05-17,147,31251101365711.120,918.75000000,6.25000000,214221688,1487908,819751,652831,3993266,1947,1634,331,278212,229596,48616,0.11271919,0.00006107,0.00000510,0.00002464,0.00008944,18.69903428,728,193,226,667,471,134,173,437,6965,3,1,1,3,1029170,5935,3,1,2,2,889550,15759.96895685,8.71570022,0.00129040,0.01983630,1.50470829,3944528.20602269,15759.80377929,8.71563150,0.00127233,0.01980270,1.50458285,3944509.50698841,30355.08,1303204869113.00,578021761006.16,81962051510.56,30040947829.48,10104,59610,525,8970850524,537126509205,/Satoshi:22.0.0/,1866762,39,10,3344,5469695,23442448,300000000,0.00001000,16726,16725,1,82962,78820,4142,3814.23534006,0.0006,1513,6452,0.00086458,0.01000000,0.10000000,0.00055000,0.01000000,0.37446743,1,2,18,8.8349,6,12,8,9,10,0.0285,0.1347,0.0000,0.0000,0.3714
2022-05-18,134,31251101365711.120,837.50000000,6.25000000,171143326,1458216,788118,620526,3993060,2173,1826,365,264173,219236,44937,0.12320478,0.00005462,0.00000452,0.00002288,0.00007995,16.80345073,591,193,225,639,386,134,172,399,6607,3,1,1,3,775208,6572,3,1,2,2,853011,15413.27103208,7.59905073,0.00132300,0.02089059,1.84004154,2948068.10103033,15413.10404192,7.59899847,0.00129814,0.02086259,1.83997196,2948051.29757960,29798.98,1281072180981.31,567463208915.06,78361885038.69,30372545124.09,10112,59466,526,9383907878,544778466245,/Satoshi:22.0.0/,1953162,39,10,2674,1508955,7454272,300000000,0.00001000,16731,16730,1,82996,78839,4157,3800.44167863,0.0006,1516,6456,0.00087784,0.01000000,0.10000000,0.00055000,0.01000000,0.37500000,1,2,18,8.8345,6,12,8,9,10,0.0284,0.1348,0.0000,0.0000,0.3695
2022-05-19,122,31251101365711.120,762.50000000,6.25000000,163430547,1466319,819352,625499,3993274,2273,1845,387,260343,215117,45226,0.14153283,0.00005916,0.00000904,0.00002396,0.00008136,16.81952637,581,193,225,640,378,134,173,408,6848,3,1,1,3,780509,6821,3,1,2,2,852181,14860.29255417,7.17636821,0.00131749,0.02006911,1.68318389,2689951.95590559,14860.20521538,7.17628427,0.00129997,0.02000493,1.68316392,2689935.13637922,29495.70,1253396387909.82,561716223758.01,84268311681.99,33661083436.07,10092,59530,527,9775880766,548444964716,/Satoshi:22.0.0/,2039563,39,10,5358,7283570,33493728,300000000,0.00001000,16832,16831,1,83447,79237,4208,3823.54348670,0.0006,1521,6488,0.00090000,0.01000000,0.10000000,0.00055000,0.01000000,0.37490000,1,2,18,9.0277,7,14,8,9,10,0.0284,0.1374,0.0000,0.0000,0.3889
